car_name,manufacture,ownership,transmission,fuel_type,engine,kms_driven,Seats,car_prices
Toyota,2019,1st Ownership,Automatic,Unleaded,6 cyl,69550, 7 Seats,49990
Audi,2023,0st Ownership,Automatic,Hybrid,4 cyl,2009, 5 Seats,77888
Toyota,2019,1st Ownership,Automatic,Unleaded,6 cyl,64766, 7 Seats,49990
LDV,2019,1st Ownership,Automatic,Unleaded,4 cyl,130147, 9 Seats,24999
Kia,2023,1st Ownership,Automatic,Unleaded,4 cyl,77, 5 Seats,22990
Kia,2020,1st Ownership,Automatic,Diesel,4 cyl,40605, 8 Seats,62990
Toyota,2021,1st Ownership,Automatic,Hybrid,4 cyl,33672, 5 Seats,46990
Mazda,2012,1st Ownership,Manual,Diesel,5 cyl,268463, 3 Seats,12973
Ford,2014,1st Ownership,Automatic,Diesel,6 cyl,222165, 5 Seats,10990
Kia,2022,1st Ownership,Automatic,Unleaded,-,9625,,69950
Lexus,2017,1st Ownership,Automatic,Premium,6 cyl,58652, 4 Seats,53990
Renault,2023,1st Ownership,Automatic,Unleaded,4 cyl,-, 5 Seats,44888
Mercedes-Benz,2003,1st Ownership,Automatic,Unleaded,8 cyl,113567, 2 Seats,69950
Toyota,2017,1st Ownership,Automatic,Premium,4 cyl,76211, 5 Seats,29490
Suzuki,2021,1st Ownership,Automatic,Premium,4 cyl,26882, 5 Seats,21850
Skoda,2023,0st Ownership,Automatic,Premium,4 cyl,1502, 7 Seats,51868
Mazda,2023,1st Ownership,Automatic,Diesel,4 cyl,7, 5 Seats,68688
Land,2020,1st Ownership,Automatic,Unleaded,6 cyl,16950, 5 Seats,134500
Toyota,2021,1st Ownership,Automatic,Hybrid,4 cyl,53559, 5 Seats,29888
Hyundai,2012,1st Ownership,Automatic,Diesel,4 cyl,108201, 5 Seats,17990
Nissan,2016,1st Ownership,Automatic,Diesel,4 cyl,118525, 5 Seats,29975
Toyota,2019,1st Ownership,Automatic,Hybrid,4 cyl,82021, 5 Seats,32990
Mazda,2007,1st Ownership,Automatic,Unleaded,6 cyl,154163, 7 Seats,14990
Hyundai,2020,1st Ownership,Automatic,Unleaded,4 cyl,22749, 5 Seats,27990
Volkswagen,2023,1st Ownership,Automatic,Premium,3 cyl,-, 5 Seats,41550
Land,2019,1st Ownership,Automatic,Diesel,6 cyl,87700, 5 Seats,89500
Toyota,2015,1st Ownership,Automatic,Unleaded,4 cyl,104319, 5 Seats,25990
Audi,2016,1st Ownership,Automatic,Diesel,4 cyl,160934, 5 Seats,17990
Audi,2023,0st Ownership,Automatic,Premium,4 cyl,2001, 5 Seats,69788
Audi,2023,0st Ownership,Automatic,Electric,0 L,2088, 5 Seats,286688
Toyota,2022,1st Ownership,Automatic,Hybrid,4 cyl,16274, 5 Seats,34990
Nissan,2018,1st Ownership,Automatic,Diesel,4 cyl,70604, 5 Seats,29980
Mitsubishi,2008,1st Ownership,Manual,Diesel,4 cyl,334887, 5 Seats,13990
Toyota,2023,1st Ownership,Automatic,Hybrid,4 cyl,536, 5 Seats,59990
Audi,2023,0st Ownership,Automatic,Premium,4 cyl,2088, 5 Seats,62788
Land,2016,1st Ownership,Automatic,Diesel,-,153264,,33990
GWM,2023,1st Ownership,Automatic,Premium,4 cyl,7, 5 Seats,33990
Toyota,2019,1st Ownership,Automatic,Hybrid,4 cyl,54950, 5 Seats,42990
Mitsubishi,2017,1st Ownership,Automatic,Diesel,4 cyl,182818, 5 Seats,29990
Mazda,2007,1st Ownership,Automatic,Premium,2 cyl,105536, 4 Seats,16995
Land,2019,1st Ownership,Automatic,Diesel,6 cyl,59881, 5 Seats,118888
Mazda,2023,0st Ownership,Automatic,Petrol,4 cyl,3, 7 Seats,54662
Honda,2015,1st Ownership,Automatic,Unleaded,4 cyl,201156, 5 Seats,12999
Holden,2011,1st Ownership,Automatic,Unleaded,4 cyl,101300, 5 Seats,11990
BMW,2018,1st Ownership,Automatic,Premium,6 cyl,70642, 5 Seats,108888
Subaru,2014,1st Ownership,Manual,Unleaded,4 cyl,151835, 5 Seats,12900
Holden,2007,1st Ownership,Automatic,Premium,8 cyl,157633, 5 Seats,19990
Chevrolet,2021,1st Ownership,Automatic,Unleaded,8 cyl,40017, 5 Seats,115990
Land,2014,1st Ownership,Automatic,Diesel,6 cyl,131686, 5 Seats,64990
Ford,2018,1st Ownership,Automatic,Diesel,4 cyl,114342, 5 Seats,31990
Hyundai,2017,1st Ownership,Automatic,Diesel,-,103249,,28990
Ford,2011,1st Ownership,Automatic,Unleaded,4 cyl,108812, 5 Seats,11995
LDV,2015,1st Ownership,Automatic,Unleaded,4 cyl,161807, 7 Seats,19990
Kia,2020,1st Ownership,Automatic,Unleaded,4 cyl,38149, 5 Seats,29900
Ford,2019,1st Ownership,Automatic,Premium,8 cyl,11855, 4 Seats,65888
Toyota,2019,1st Ownership,Automatic,Diesel,4 cyl,20884, 5 Seats,65990
Mitsubishi,2013,1st Ownership,Manual,Unleaded,4 cyl,37398, 5 Seats,19990
Nissan,2019,1st Ownership,Automatic,Unleaded,4 cyl,79787, 5 Seats,28990
Toyota,2018,1st Ownership,Automatic,Unleaded,-,86099,,39950
Suzuki,2019,1st Ownership,Manual,Premium,4 cyl,68011, 5 Seats,24990
Toyota,2020,1st Ownership,Manual,Premium,3 cyl,14787, 4 Seats,48990
Mazda,2015,1st Ownership,Manual,Unleaded,4 cyl,67443, 5 Seats,18990
Hyundai,2018,1st Ownership,Automatic,Unleaded,4 cyl,49963, 5 Seats,25800
Mazda,2017,1st Ownership,Automatic,Unleaded,4 cyl,24223, 5 Seats,23888
Mazda,2023,0st Ownership,Automatic,Hybrid,4 cyl,6, 5 Seats,48888
Holden,2014,1st Ownership,Automatic,Unleaded,4 cyl,141000, 7 Seats,10999
Kia,2015,1st Ownership,Automatic,Unleaded,4 cyl,105688, 5 Seats,21990
Honda,2012,1st Ownership,Automatic,Unleaded,4 cyl,153087, 5 Seats,15990
Subaru,2009,1st Ownership,Automatic,Unleaded,6 cyl,131437, 7 Seats,10990
Audi,2017,1st Ownership,Automatic,Diesel,4 cyl,69135, 5 Seats,41900
Kia,2017,1st Ownership,Automatic,Unleaded,4 cyl,27333, 5 Seats,23490
Mazda,2023,0st Ownership,Automatic,Diesel,4 cyl,7, 5 Seats,64888
Audi,2014,1st Ownership,Automatic,Diesel,4 cyl,59842, 5 Seats,25990
Nissan,2019,1st Ownership,Automatic,Premium,-,60884,,41490
MG,2022,1st Ownership,Automatic,Premium,4 cyl,15, 5 Seats,20490
Honda,2018,1st Ownership,Automatic,Unleaded,4 cyl,105067, 5 Seats,18990
Lexus,2019,1st Ownership,Automatic,Premium,4 cyl,15866, 5 Seats,59900
Mercedes-Benz,2022,1st Ownership,Automatic,Premium,4 cyl,22452, 5 Seats,109900
Nissan,2012,1st Ownership,Manual,Diesel,4 cyl,178000, 5 Seats,14990
Subaru,2011,1st Ownership,Manual,Premium,4 cyl,155496, 5 Seats,12990
Holden,2017,1st Ownership,Automatic,Unleaded,8 cyl,45857, 5 Seats,89888
Audi,2017,1st Ownership,Automatic,Premium,8 cyl,55200, 5 Seats,149500
Hyundai,2021,1st Ownership,-,Electric,0 L,16155, 5 Seats,79990
Mazda,2011,1st Ownership,Automatic,Unleaded,4 cyl,227296, 5 Seats,10990
Ram,2017,1st Ownership,Automatic,Unleaded,-,230119,,66990
Hyundai,2020,1st Ownership,Automatic,Unleaded,4 cyl,65224, 5 Seats,20990
Nissan,2015,1st Ownership,Automatic,Diesel,4 cyl,178018, 5 Seats,28500
Kia,2016,1st Ownership,Automatic,Unleaded,4 cyl,107811, 5 Seats,18880
Mazda,2023,1st Ownership,Automatic,Diesel,4 cyl,10, 5 Seats,79888
Toyota,2019,1st Ownership,Automatic,Diesel,4 cyl,107710, 5 Seats,48990
Volkswagen,2019,1st Ownership,Automatic,Premium,4 cyl,52385, 5 Seats,36880
Kia,2019,1st Ownership,Automatic,Unleaded,6 cyl,94151, 5 Seats,41990
Toyota,2019,1st Ownership,Automatic,Unleaded,4 cyl,54335, 5 Seats,20990
Volkswagen,2019,1st Ownership,Automatic,Premium,4 cyl,76692, 5 Seats,39990
Toyota,2022,1st Ownership,Manual,Diesel,8 cyl,92, 5 Seats,118888
Toyota,2019,1st Ownership,Automatic,Premium,4 cyl,57413, 5 Seats,27990
Ford,2016,1st Ownership,Automatic,Diesel,5 cyl,248145, 5 Seats,28999
Mercedes-Benz,2023,1st Ownership,-,Premium,8 cyl,100, 5 Seats,478888
Kia,2020,1st Ownership,Automatic,Unleaded,6 cyl,54748, 7 Seats,41990
Volkswagen,2021,1st Ownership,Automatic,Diesel,6 cyl,71514, 5 Seats,53888
Hyundai,2011,1st Ownership,Manual,Unleaded,4 cyl,174814, 5 Seats,11995
Suzuki,2015,1st Ownership,Automatic,Unleaded,4 cyl,149000, 5 Seats,16990
Ford,2013,1st Ownership,Automatic,Unleaded,6 cyl,113496, 5 Seats,19990
Mazda,2017,1st Ownership,Automatic,Unleaded,4 cyl,78037, 5 Seats,25990
Audi,2023,0st Ownership,Automatic,Electric,0 L,2088, 5 Seats,283688
Nissan,2018,1st Ownership,Automatic,Diesel,4 cyl,86980, 5 Seats,38950
Audi,2017,1st Ownership,Automatic,Premium,4 cyl,62262, 5 Seats,31990
Jeep,2022,1st Ownership,Automatic,Premium,6 cyl,16648, 7 Seats,76888
Holden,2007,1st Ownership,Automatic,Premium,8 cyl,289070, 5 Seats,22990
Ford,2017,1st Ownership,Automatic,Diesel,5 cyl,107102, 7 Seats,49500
Jeep,2020,1st Ownership,Automatic,Diesel,6 cyl,64129, 5 Seats,64990
Toyota,2022,1st Ownership,Manual,Diesel,4 cyl,17920, 5 Seats,69990
Ford,2019,1st Ownership,Automatic,Diesel,5 cyl,118269, 5 Seats,49990
Suzuki,2021,1st Ownership,Automatic,Unleaded,4 cyl,31442, 5 Seats,23990
Nissan,2013,1st Ownership,Automatic,Diesel,4 cyl,78365, 5 Seats,29990
Toyota,2021,1st Ownership,Automatic,Diesel,4 cyl,28608, 5 Seats,73990
Kia,2019,1st Ownership,Automatic,Unleaded,4 cyl,49146, 5 Seats,21990
Toyota,2020,1st Ownership,Automatic,Hybrid,4 cyl,48107, 5 Seats,37990
Hyundai,2004,1st Ownership,Automatic,Unleaded,4 cyl,185413, 5 Seats,2995
Ford,2019,1st Ownership,Automatic,Premium,8 cyl,50346, 4 Seats,72990
Toyota,2017,1st Ownership,Automatic,Premium,4 cyl,75482, 5 Seats,25990
Hyundai,2019,1st Ownership,Automatic,Unleaded,4 cyl,50088, 5 Seats,23990
Kia,2017,1st Ownership,Automatic,Unleaded,4 cyl,53284, 5 Seats,21488
Mitsubishi,2017,1st Ownership,Automatic,Diesel,4 cyl,107221, 5 Seats,31940
Volkswagen,2018,1st Ownership,Automatic,Premium,4 cyl,34198, 5 Seats,31888
Hyundai,2015,1st Ownership,Automatic,Unleaded,4 cyl,105016, 5 Seats,17990
Hyundai,2018,1st Ownership,Automatic,Unleaded,4 cyl,23657, 5 Seats,25990
Holden,2019,1st Ownership,Automatic,Diesel,4 cyl,86138, 7 Seats,31990
Suzuki,2021,1st Ownership,Automatic,Unleaded,4 cyl,16904, 5 Seats,29780
Nissan,2021,1st Ownership,Automatic,Diesel,4 cyl,25814, 5 Seats,69990
Hyundai,2005,1st Ownership,Automatic,Unleaded,6 cyl,204000, 5 Seats,7999
Holden,2018,1st Ownership,Automatic,Premium,4 cyl,28000, 5 Seats,23850
BMW,2021,1st Ownership,Automatic,Premium,6 cyl,3208, 4 Seats,119900
Toyota,2020,1st Ownership,Automatic,Hybrid,4 cyl,42998, 5 Seats,53888
Kia,2020,1st Ownership,Automatic,Unleaded,3 cyl,49500, 5 Seats,23999
Volkswagen,2021,1st Ownership,Automatic,Premium,3 cyl,25768, 5 Seats,22912
Ford,2016,1st Ownership,Manual,Diesel,5 cyl,221626, 5 Seats,24990
Holden,2014,1st Ownership,Automatic,Unleaded,6 cyl,178013, 2 Seats,18990
Holden,2006,1st Ownership,Automatic,Unleaded,6 cyl,214000, 2 Seats,8990
Audi,2019,1st Ownership,Automatic,Premium,4 cyl,48587, 2 Seats,71880
Holden,2016,1st Ownership,Automatic,Premium,8 cyl,150555, 5 Seats,44950
Nissan,2013,1st Ownership,Manual,Diesel,4 cyl,120461, 5 Seats,18800
Toyota,2016,1st Ownership,Automatic,Unleaded,4 cyl,133326, 5 Seats,19990
Ford,2019,1st Ownership,Automatic,Diesel,4 cyl,163167, 5 Seats,44950
Kia,2016,1st Ownership,Automatic,Unleaded,4 cyl,94423, 5 Seats,16800
Nissan,2018,1st Ownership,Automatic,Diesel,4 cyl,87020, 4 Seats,39388
Hyundai,2020,1st Ownership,Automatic,Unleaded,4 cyl,51416, 5 Seats,28990
Lexus,2019,1st Ownership,Automatic,Hybrid,6 cyl,89503, 5 Seats,69900
Skoda,2022,1st Ownership,Automatic,Premium,4 cyl,5911, 5 Seats,35990
Holden,2018,1st Ownership,Automatic,Premium,6 cyl,119845, 5 Seats,26990
Ford,2017,1st Ownership,Automatic,Diesel,5 cyl,135158, 7 Seats,39880
Toyota,2018,1st Ownership,Automatic,Premium,4 cyl,66948, 5 Seats,29888
Mazda,2014,1st Ownership,Automatic,Unleaded,4 cyl,191287, 5 Seats,16980
Hyundai,2018,1st Ownership,Automatic,Unleaded,4 cyl,54340, 5 Seats,26890
Toyota,2018,1st Ownership,Automatic,Hybrid,4 cyl,61603, 5 Seats,37990
Toyota,2016,1st Ownership,Automatic,Diesel,4 cyl,166000, 5 Seats,39990
Jaguar,2019,1st Ownership,Automatic,Diesel,4 cyl,31120, 5 Seats,51888
Kia,2017,1st Ownership,Automatic,Unleaded,4 cyl,71397, 5 Seats,24950
Nissan,2014,1st Ownership,Manual,Unleaded,4 cyl,130641, 5 Seats,16771
Ford,2011,1st Ownership,Automatic,Unleaded,6 cyl,107752, 7 Seats,11420
Mitsubishi,2018,1st Ownership,Manual,Diesel,4 cyl,131475, 5 Seats,31990
Ford,2013,1st Ownership,Manual,Diesel,5 cyl,154894, 5 Seats,32950
Hyundai,2021,1st Ownership,Automatic,Unleaded,4 cyl,33001, 5 Seats,48990
Subaru,2015,1st Ownership,Automatic,Premium,4 cyl,141738, 5 Seats,19771
BMW,2006,1st Ownership,Automatic,Unleaded,-,94217,,9999
Toyota,2020,1st Ownership,Manual,Premium,3 cyl,40024, 4 Seats,45990
Hyundai,2019,1st Ownership,Automatic,Diesel,4 cyl,111776, 7 Seats,35990
Holden,2013,1st Ownership,Automatic,Unleaded,4 cyl,171000, 5 Seats,7999
Hyundai,2012,1st Ownership,Automatic,Unleaded,4 cyl,125446, 5 Seats,12990
Toyota,2002,1st Ownership,Automatic,Diesel,4 cyl,433260, 8 Seats,10990
Isuzu,2016,1st Ownership,Automatic,Diesel,4 cyl,178320, 2 Seats,32990
Toyota,2021,1st Ownership,Automatic,Hybrid,4 cyl,2030, 5 Seats,46990
Hyundai,2014,1st Ownership,Manual,Diesel,4 cyl,217073, 6 Seats,14800
Toyota,2019,1st Ownership,Automatic,Hybrid,4 cyl,23826, 5 Seats,33990
Subaru,2016,1st Ownership,Manual,Unleaded,4 cyl,150201, 5 Seats,21995
Mitsubishi,2014,1st Ownership,Automatic,Diesel,4 cyl,166149, 5 Seats,15888
Honda,2018,1st Ownership,Automatic,Unleaded,4 cyl,38419, 5 Seats,33800
Holden,2012,1st Ownership,Automatic,Diesel,4 cyl,188000, 7 Seats,8990
Holden,2010,1st Ownership,Automatic,Diesel,4 cyl,170500, 5 Seats,20990
Great,2011,1st Ownership,Manual,Unleaded,4 cyl,63598, 5 Seats,12999
Toyota,2017,1st Ownership,Automatic,Unleaded,4 cyl,103786, 5 Seats,23990
Honda,2014,1st Ownership,-,Other,-,44248,,18995
Ford,2013,1st Ownership,Manual,Unleaded,4 cyl,75426, 5 Seats,17888
Ford,2020,1st Ownership,Automatic,Diesel,4 cyl,56076, 5 Seats,58888
Mazda,2021,1st Ownership,Automatic,Unleaded,4 cyl,51806, 5 Seats,43987
Ford,2017,1st Ownership,Automatic,Diesel,4 cyl,95539, 5 Seats,29990
Mitsubishi,2016,1st Ownership,Automatic,Diesel,4 cyl,138086, 7 Seats,29995
Kia,2020,1st Ownership,Automatic,Unleaded,4 cyl,36000, 5 Seats,31990
Toyota,2012,1st Ownership,Automatic,Diesel,4 cyl,176700, 5 Seats,33990
Nissan,2019,1st Ownership,Automatic,Unleaded,4 cyl,68118, 5 Seats,26990
Toyota,2019,1st Ownership,Automatic,Unleaded,4 cyl,111041, 5 Seats,20990
Honda,2008,1st Ownership,Automatic,Unleaded,4 cyl,196751, 5 Seats,6990
Kia,2020,1st Ownership,Automatic,Diesel,4 cyl,59541, 8 Seats,45990
Jeep,2017,1st Ownership,Automatic,Diesel,6 cyl,244956, 5 Seats,23990
Kia,2019,1st Ownership,Automatic,Diesel,4 cyl,113825, 7 Seats,34990
Nissan,2015,1st Ownership,Automatic,Unleaded,4 cyl,159000, 5 Seats,15990
MG,2021,1st Ownership,Automatic,Premium,4 cyl,26480, 5 Seats,15999
Toyota,2019,1st Ownership,Automatic,Diesel,4 cyl,42136, 5 Seats,61990
Kia,2020,1st Ownership,Automatic,Unleaded,6 cyl,16794, 5 Seats,59990
Volkswagen,2019,1st Ownership,Automatic,Premium,4 cyl,43698, 5 Seats,44990
Hyundai,2014,1st Ownership,Automatic,Diesel,4 cyl,76847, 7 Seats,29999
Hyundai,2016,1st Ownership,Automatic,Diesel,4 cyl,100260, 8 Seats,27990
MG,2020,1st Ownership,Automatic,Unleaded,4 cyl,52476, 5 Seats,26888
MG,2022,1st Ownership,Automatic,Unleaded,4 cyl,25250, 5 Seats,24990
Ford,2012,1st Ownership,Automatic,Unleaded,6 cyl,141993, 5 Seats,33990
Toyota,2013,1st Ownership,Automatic,Diesel,-,111300,,22995
Mitsubishi,2008,1st Ownership,Automatic,Diesel,4 cyl,267459, 5 Seats,16995
Lexus,2005,1st Ownership,Automatic,Premium,6 cyl,232162, 5 Seats,9999
Holden,2018,1st Ownership,Automatic,Premium,4 cyl,137264, 5 Seats,24990
Mitsubishi,2019,1st Ownership,Automatic,Unleaded,4 cyl,74932, 5 Seats,24950
Volvo,2022,0st Ownership,Automatic,Premium,4 cyl,1041, 5 Seats,88990
Mazda,2017,1st Ownership,Automatic,Unleaded,4 cyl,185570, 5 Seats,24990
Mazda,2018,1st Ownership,Automatic,Unleaded,4 cyl,65230, 5 Seats,25995
Mitsubishi,2021,1st Ownership,Automatic,Unleaded,4 cyl,44568, 7 Seats,29990
Mazda,2021,1st Ownership,Automatic,Unleaded,4 cyl,12496, 5 Seats,37990
Mazda,2018,1st Ownership,Manual,Diesel,5 cyl,89520, 5 Seats,39990
Toyota,2022,1st Ownership,Automatic,Unleaded,-,658,,79888
Holden,2013,1st Ownership,Automatic,Unleaded,6 cyl,157828, 2 Seats,19990
Toyota,2011,1st Ownership,Manual,Unleaded,-,279568,,10980
Jeep,2014,1st Ownership,Automatic,Diesel,6 cyl,171650, 5 Seats,32995
Toyota,2021,1st Ownership,Automatic,Hybrid,4 cyl,34779, 5 Seats,46990
Holden,2015,1st Ownership,Automatic,Diesel,4 cyl,200486, 5 Seats,20990
Mitsubishi,2018,1st Ownership,Manual,Diesel,-,53906,,34990
Hyundai,2020,1st Ownership,Automatic,Unleaded,4 cyl,56440, 5 Seats,22990
Hyundai,2013,1st Ownership,Manual,Unleaded,4 cyl,158415, 5 Seats,13950
Nissan,1998,1st Ownership,Manual,Premium,-,69884,,76888
Holden,2011,1st Ownership,Automatic,Unleaded,4 cyl,141102, 5 Seats,10995
Mitsubishi,2021,1st Ownership,Automatic,Unleaded,4 cyl,44645, 5 Seats,28990
Audi,2021,1st Ownership,Automatic,Premium,4 cyl,61025, 5 Seats,40990
Nissan,2019,1st Ownership,Automatic,Unleaded,4 cyl,97143, 5 Seats,25990
Subaru,2020,1st Ownership,Automatic,Unleaded,4 cyl,55815, 5 Seats,30990
Mazda,2018,1st Ownership,Automatic,Unleaded,4 cyl,20094, 5 Seats,24888
Holden,2017,1st Ownership,Automatic,Unleaded,6 cyl,129800, 7 Seats,17999
Holden,2016,1st Ownership,Automatic,Diesel,4 cyl,207250, 5 Seats,18888
Mazda,2011,1st Ownership,Manual,Unleaded,4 cyl,92454, 5 Seats,10990
Mazda,2009,1st Ownership,Automatic,Unleaded,6 cyl,229224, 7 Seats,10600
Toyota,2012,1st Ownership,Manual,Diesel,4 cyl,286525, 2 Seats,15950
BMW,2018,1st Ownership,Automatic,Premium,4 cyl,32054, 5 Seats,48800
Nissan,2013,1st Ownership,Automatic,Unleaded,6 cyl,213012, 5 Seats,7999
Kia,2020,1st Ownership,Automatic,Unleaded,4 cyl,47000, 5 Seats,25750
Toyota,2022,1st Ownership,Automatic,Unleaded,3 cyl,6693, 5 Seats,28745
Ford,2017,1st Ownership,Automatic,Diesel,4 cyl,143512, 5 Seats,18990
Land,2018,1st Ownership,Automatic,Diesel,6 cyl,127624, 5 Seats,69990
Nissan,2018,1st Ownership,Automatic,Unleaded,4 cyl,79202, 5 Seats,27490
Nissan,2014,1st Ownership,-,Electric,-,63007,,17995
Hyundai,2020,1st Ownership,Automatic,Unleaded,4 cyl,58585, 5 Seats,21890
Volkswagen,2023,0st Ownership,Automatic,Premium,4 cyl,21, 5 Seats,62990
Nissan,2010,1st Ownership,Manual,Diesel,4 cyl,86143, 5 Seats,22990
Mitsubishi,2013,1st Ownership,Manual,Diesel,-,160783,,17990
Honda,2005,1st Ownership,Manual,Unleaded,4 cyl,214226, 5 Seats,7990
Toyota,2021,1st Ownership,Automatic,Diesel,4 cyl,56417, 5 Seats,68990
Land,2013,1st Ownership,Automatic,Diesel,-,57227,,34990
Ford,2014,1st Ownership,Manual,Unleaded,4 cyl,95418, 5 Seats,17990
Toyota,2015,1st Ownership,Automatic,Petrol,-,120117,,20995
Mazda,2023,1st Ownership,Automatic,Unleaded,4 cyl,7, 5 Seats,54188
Toyota,2017,1st Ownership,Automatic,Diesel,4 cyl,134138, 5 Seats,39990
Hyundai,2021,1st Ownership,Automatic,Unleaded,4 cyl,50975, 5 Seats,26990
Mazda,2013,1st Ownership,Manual,Unleaded,4 cyl,162642, 5 Seats,11986
Holden,2019,1st Ownership,Automatic,Unleaded,6 cyl,144188, 7 Seats,29980
Toyota,2015,1st Ownership,Manual,Unleaded,4 cyl,97000, 5 Seats,18990
Kia,2019,1st Ownership,Automatic,Diesel,4 cyl,67092, 7 Seats,38990
BMW,2007,1st Ownership,Automatic,Diesel,-,104235,,22999
Toyota,2020,1st Ownership,Automatic,Diesel,4 cyl,125247, 7 Seats,69990
Ford,2012,1st Ownership,Manual,Unleaded,4 cyl,57485, 5 Seats,13980
Kia,2016,1st Ownership,Automatic,Unleaded,4 cyl,108364, 5 Seats,14660
Nissan,1994,1st Ownership,Manual,Petrol,-,108295,,39888
Ford,2011,1st Ownership,Automatic,Unleaded,6 cyl,43966, 5 Seats,23990
Ford,2015,1st Ownership,Automatic,Diesel,6 cyl,122789, 5 Seats,21980
Ford,2014,1st Ownership,Automatic,Diesel,5 cyl,177422, 2 Seats,22888
Toyota,2020,1st Ownership,Automatic,Unleaded,3 cyl,28947, 5 Seats,33490
Kia,2020,1st Ownership,Automatic,Unleaded,4 cyl,53883, 5 Seats,22490
Mitsubishi,2021,1st Ownership,Automatic,Unleaded,4 cyl,47097, 7 Seats,29990
Isuzu,2018,1st Ownership,Automatic,Diesel,4 cyl,98150, 7 Seats,36990
Mitsubishi,2011,1st Ownership,Automatic,Unleaded,4 cyl,170664, 5 Seats,8990
Jaguar,2017,1st Ownership,Automatic,Premium,6 cyl,73840, 5 Seats,62950
Kia,2020,1st Ownership,Automatic,Unleaded,4 cyl,56189, 5 Seats,21888
Toyota,2017,1st Ownership,Automatic,Diesel,4 cyl,116988, 5 Seats,44888
Ford,2015,1st Ownership,Automatic,Unleaded,-,116091,,16990
Toyota,2021,1st Ownership,Automatic,Hybrid,4 cyl,48832, 7 Seats,64990
Ford,2018,1st Ownership,Automatic,Unleaded,4 cyl,87239, 5 Seats,19950
Toyota,2023,1st Ownership,Automatic,Unleaded,4 cyl,559, 5 Seats,45987
Ford,2016,1st Ownership,Automatic,Diesel,5 cyl,84841, 5 Seats,31999
Holden,1998,1st Ownership,Automatic,Unleaded,6 cyl,187400, 7 Seats,10990
Skoda,2023,0st Ownership,Automatic,Premium,4 cyl,1500, 5 Seats,73540
Subaru,2006,1st Ownership,Automatic,Premium,-,120026,,17888
Toyota,2018,1st Ownership,Automatic,Hybrid,4 cyl,86578, 5 Seats,29990
Skoda,2022,0st Ownership,Automatic,Premium,4 cyl,534, 5 Seats,42990
Holden,2018,1st Ownership,Automatic,Unleaded,6 cyl,73353, 5 Seats,23980
Renault,2014,1st Ownership,Automatic,Premium,4 cyl,92029, 5 Seats,11995
Toyota,2020,1st Ownership,Automatic,Unleaded,4 cyl,66795, 5 Seats,45990
Isuzu,2019,1st Ownership,Automatic,Diesel,4 cyl,110535, 5 Seats,33940
Mitsubishi,2007,1st Ownership,-,Unleaded,-,37059,,24990
Holden,2017,1st Ownership,Automatic,Premium,4 cyl,111156, 5 Seats,13888
Lexus,2019,1st Ownership,Automatic,Unleaded,4 cyl,13442, 5 Seats,47900
Toyota,2021,1st Ownership,Automatic,Unleaded,4 cyl,28247, 5 Seats,34888
Kia,2010,1st Ownership,Manual,Unleaded,4 cyl,109417, 5 Seats,7986
Mercedes-Benz,2010,1st Ownership,Automatic,Diesel,6 cyl,123978, 6 Seats,17990
Volkswagen,2018,1st Ownership,Automatic,Premium,4 cyl,95030, 5 Seats,27490
Toyota,2014,1st Ownership,Automatic,Petrol,-,90390,,24995
Toyota,2022,1st Ownership,Automatic,Hybrid,4 cyl,924, 5 Seats,40990
Hyundai,2014,1st Ownership,Automatic,Diesel,4 cyl,92691, 7 Seats,25999
Toyota,2020,1st Ownership,Automatic,Hybrid,4 cyl,52070, 5 Seats,37990
Hyundai,2017,1st Ownership,Automatic,Diesel,4 cyl,92504, 5 Seats,29990
Volkswagen,2018,1st Ownership,Automatic,Premium,4 cyl,58383, 5 Seats,39990
Toyota,2013,1st Ownership,Manual,Diesel,4 cyl,419230, 5 Seats,25980
Land,2017,1st Ownership,Automatic,Diesel,4 cyl,49987, 7 Seats,36945
Toyota,2019,1st Ownership,Automatic,Hybrid,4 cyl,66228, 5 Seats,44990
Toyota,2018,1st Ownership,Automatic,Diesel,-,109220,,47888
Mercedes-Benz,2016,1st Ownership,Automatic,Premium,4 cyl,65836, 5 Seats,38888
MG,2019,1st Ownership,Automatic,Unleaded,3 cyl,38285, 5 Seats,20990
Ford,2022,1st Ownership,Automatic,Premium,3 cyl,4564, 5 Seats,35950
Mazda,2015,1st Ownership,Automatic,Unleaded,4 cyl,249049, 5 Seats,15990
Ford,2012,1st Ownership,Manual,Diesel,5 cyl,255988, 5 Seats,20995
Mitsubishi,2014,1st Ownership,Manual,Unleaded,3 cyl,143629, 5 Seats,7990
Mitsubishi,2021,1st Ownership,Automatic,Diesel,4 cyl,74614, 5 Seats,49990
Toyota,2012,1st Ownership,Automatic,Petrol,-,106989,,27995
BMW,2014,1st Ownership,Automatic,Diesel,4 cyl,56877, 4 Seats,28800
